1	50592889	50633398
1	50666779	50703549
1	50748440	50751025
1	50751027	50827217
1	50991027	51004569
1	51009817	51049391
1	51077657	51124964
1	51146885	51157652
1	51158247	51211373
1	51227009	51248372
1	51257061	51313230
1	51317481	51345223
1	51345225	51362029
1	51362095	51383712
1	51392422	51423696
1	51430004	51449472
1	51451784	51472544
1	51472546	51477391
1	51478491	51485848
1	51501533	51509245
1	51509256	51528768
1	51532038	51542480
1	51551042	51555195
1	51569464	51628628
1	51630640	51668061
1	51668741	51680640
1	51682743	51700112
1	51709275	51711491
1	51711493	51734487
1	51738123	51766990
1	51773907	51804577
1	51804579	51827897
1	51832480	51840162
1	52088309	52137526
1	52151498	52152412
1	52187875	52204659
1	52210085	52233034
1	52241478	52243253
1	52250789	52263496
1	52263899	52282538
1	52286238	52331529
1	52331824	52351828
1	52363129	52391306
1	52391308	52498848
1	52501844	52541914
1	52543740	52559568
1	52561587	52590924
1	52593435	52620367
1	54106305	54112727
1	54132603	54145321
1	54149927	54152948
1	54156149	54158273
1	54159482	54215349
1	54215351	54272812
1	54276606	54283182
1	55895073	55935092
1	55936678	55946407
1	55954521	55965068
1	56003060	56007027
1	56007029	56191923
1	56191944	56207622
1	56211749	56235658
1	56237346	56254429
1	56255287	56262573
1	56266009	56300917
1	56304632	56316258
1	56349068	56351059
1	56376590	56421843
1	56422549	56530355
1	56530686	56537412
1	56539796	56579774
1	56579776	56583287
1	56593899	56596674
1	56596714	56616785
1	56630699	56635202
1	56635205	56635225
1	56635308	56651235
1	56783886	56784073
1	56784075	56798915
1	56798936	56825697
1	56885478	56889896
1	56897250	56919062
1	56919975	56928557
1	56929483	56980644
1	56982068	56982684
1	56983716	56997652
1	57350818	57357467
1	57622118	57627067
1	57627069	57638681
1	57639422	57650082
1	57654957	57685665
1	57685797	57693144
1	57700009	57759688
1	57759690	57772292
1	57772471	57787954
1	57787956	57792615
1	57940835	57983211
1	57984785	58016248
1	58018793	58038927
1	58038929	58047577
1	58056541	58060562
1	58065956	58066000
1	58066002	58074099
1	58074804	58098175
1	58098196	58101675
1	58116076	58117306
1	58132555	58146773
1	58149888	58155492
1	58158641	58181689
1	58183466	58240957
1	58279887	58306950
1	58318340	58329705
1	58691584	58701179
1	58702023	58708189
1	58709338	58713767
1	58713879	58725834
1	58759506	58781578
1	58784723	58817899
1	59070141	59081429
1	59367280	59377113
1	59377301	59380015
1	59380841	59423862
1	59469486	59491040
1	59491042	59509697
1	59655119	59663353
1	59686305	59687633
1	59687650	59710822
1	59735814	59796669
1	59897485	59947794
1	59949134	59967403
1	60135274	60145356
1	60162775	60204303
1	60216202	60229191
1	60229591	60232207
1	61674933	61679828
1	61688329	61696666
1	61696668	61765776
1	61765778	61777271
1	62202274	62217117
1	62217457	62278312
1	62278378	62299376
1	62306530	62308031
1	62339049	62398981
1	62405707	62510800
1	62715689	62787157
1	63143717	63145353
1	63150893	63172431
1	63172944	63235904
1	63251581	63261991
1	63262584	63268761
1	63269954	63288064
1	63601555	63602915
1	63603251	63670250
1	63673087	63699873
1	63727527	63738253
1	63738339	63787811
1	63788016	63788843
1	63789923	63841485
1	63848912	63879701
1	64095686	64165757
1	64178755	64196830
1	64199213	64205388
1	64626909	64634847
1	64636030	64657020
1	64678951	64688708
1	64688854	64695279
1	64698396	64721825
1	64726903	64730768
1	64730770	64733960
1	64735707	64771670
1	64776351	64838731
1	64902360	64917913
1	65719721	65756072
1	65806454	65889683
1	65917321	66008098
1	66010734	66038973
1	66069549	66096592
1	66096613	66099652
1	66105654	66118820
1	66119633	66139163
1	66139769	66158746
1	66165625	66176292
1	66176294	66189150
1	66225623	66228886
1	66228958	66236296
1	66258938	66269917
1	66301059	66363267
1	66363408	66363572
1	66365668	66385463
1	66439459	66479674
1	66504686	66509309
1	66509317	66520693
1	66522904	66551611
1	66567521	66574046
1	66627014	66681076
1	66685643	66707910
1	66887278	66919025
1	66920233	66958443
1	66958451	67013914
1	67223354	67234605
1	67279655	67279959
1	67279961	67326709
1	67330489	67356693
1	67442962	67470479
1	67480720	67483692
1	67511732	67529754
1	67531132	67541847
1	67544044	67549700
1	67558337	67569576
1	67593350	67604730
1	67607959	67631118
1	67631760	67639502
1	67640823	67649847
1	67650003	67653144
1	67660745	67674033
1	67674035	67683952
1	67697986	67709925
1	67710003	67710103
1	67710225	67742858
1	67742912	67777910
1	67778214	67799649
1	67970064	67996398
1	67999860	68016608
1	68023318	68072584
1	68177409	68188592
1	68202001	68242471
1	68244422	68257322
1	68283030	68315304
1	68321306	68353931
1	68366841	68370136
1	68371488	68374804
1	68375627	68381902
1	68385940	68386384
1	68392025	68405343
1	68466240	68470835
1	68492993	68553784
1	68556028	68589566
1	68589783	68604768
1	68621635	68630548
1	68634829	68746369
1	68857540	69014058
1	69014949	69057038
1	69081687	69103052
1	69114242	69127810
1	69271313	69287852
1	69332951	69335354
1	69381172	69428671
1	69520609	69530342
1	69537050	69545368
1	69546764	69549195
1	69716896	69717592
1	69718020	69765851
1	69840563	69858477
1	69864695	69891820
1	69893648	69896149
1	69901405	69909711
1	69924944	69946651
1	69946672	69959046
1	69963351	69994202
1	70101299	70133119
1	70168903	70182350
1	70184640	70199485
1	70493036	70521938
1	70523736	70530553
1	70583665	70646390
1	70647187	70647315
1	70647758	70656135
1	70658876	70672252
1	70680140	70682507
1	70683988	70698077
1	70702378	70771596
1	70774683	70778317
1	70784318	70836844
1	71075321	71112039
1	71112224	71112758
1	71220342	71253077
1	71265863	71273940
1	71276729	71306624
1	71610655	71611865
1	71930271	71941633
1	74980980	74983907
1	74984286	75005480
1	75018120	75025732
1	75075932	75091476
1	75091490	75157988
1	75191044	75205578
1	75205580	75243978
1	75283236	75330072
1	75330250	75346691
1	75943767	76007045
1	76007047	76050277
1	76069750	76107928
1	76166951	76180992
1	76186239	76226371
1	76284004	76302511
1	76303341	76311637
1	77118623	77119160
1	77230170	77308727
1	77843081	77845158
1	77860052	77861860
1	77862168	77887749
1	77888168	77912315
1	77914716	77950983
1	77990672	78017031
1	78022230	78061614
1	78061826	78098547
1	78099942	78113352
1	78113532	78141368
1	78141387	78173261
1	78239684	78262215
1	78281857	78292286
1	78297253	78308938
1	78350116	78368206
1	78370207	78418510
1	78424456	78470723
1	78474890	78476545
1	78476548	78486859
1	78499126	78532215
1	78533027	78542757
1	81378202	81378244
1	81384682	81399706
1	81400207	81405078
1	81741616	81762564
1	81768566	81840149
1	81842748	81846354
1	81846375	81850656
1	81872994	81874958
1	81880409	81887908
1	81892643	81896335
1	81902553	81916611
1	81920728	81946189
1	81951869	82024897
1	82367940	82400501
1	82405059	82414986
1	82415107	82419517
1	82425418	82426811
1	82433804	82435580
1	82438561	82439122
1	82711910	82725394
1	82838702	82844129
1	83542629	83547966
1	83553968	83588253
1	83591864	83604381
1	83604411	83628184
1	83634186	83642412
1	83644148	83660461
1	83661436	83679874
1	83685876	83722695
1	83754253	83768950
1	83770084	83770488
1	83771166	83805801
1	83806548	83811501
1	83815319	83844509
1	83853818	83892213
1	83892424	83892562
1	83892620	83892765
1	83892767	83922583
1	83923350	83998499
1	83999416	84033414
1	84542033	84566921
1	84635066	84717762
1	84717764	84760436
1	84768949	84773880
1	84775616	84796868
1	84797996	84828410
1	85548398	85575617
1	85580818	85612811
1	85639697	85681549
1	85717342	85760668
1	86440220	86451083
1	86531373	86542847
1	86637606	86639617
1	86643803	86660429
1	86660431	86663216
1	86673933	86752691
1	86765540	86778668
1	86789259	86795180
1	86798419	86832563
1	86835180	86837467
1	87013747	87016687
1	87016689	87023466
1	87023474	87023863
1	87060532	87093224
1	87094287	87114724
1	87157722	87167336
1	87178265	87207895
1	87208120	87229650
1	87229662	87246208
1	87269421	87285889
1	87285891	87291312
1	87322632	87330699
1	87331335	87419890
1	87438379	87448157
1	87452652	87473816
1	87500297	87502300
1	87508194	87512261
1	87573984	87580975
1	87581738	87590112
1	87634903	87635698
1	87635953	87696291
1	87701870	87723627
1	87729332	87740077
1	87743910	87817326
1	87836922	87843560
1	87847187	87851544
1	87860025	87871497
1	87876769	87946635
1	87947254	87987619
1	88696450	88715142
1	89381170	89386656
1	89711963	89719511
1	89859445	89889429
1	89977660	89980562
1	90517743	90541064
1	90572235	90574603
1	90574880	90581946
1	90585273	90638327
1	90645455	90666963
1	90667420	90669709
1	90704631	90706243
1	90719644	90760410
1	90766412	90813561
1	90822969	90825994
1	90826315	90935429
1	90941083	90970679
1	90976956	90977176
1	90982150	91023055
1	91024863	91034693
1	91042297	91058650
1	91092482	91095487
1	93269690	93276327
1	93295877	93324142
1	93324170	93328293
1	93329607	93338494
1	93341569	93356943
1	93360244	93500892
1	93573449	93733589
1	93733765	93747264
1	93748087	93781020
1	93877556	93885771
1	93920036	93938681
1	94038990	94041444
1	94046345	94065959
1	94065961	94071835
1	94071837	94116692
1	94125926	94145966
1	94145968	94220844
1	94224955	94227412
1	94259401	94295709
1	94295711	94301135
1	94304546	94384137
1	94384724	94401745
1	94409056	94451092
1	94475821	94477476
1	94477988	94487127
1	94502884	94534820
1	94564203	94600359
1	94600992	94618279
1	94647862	94654233
1	94720351	94832510
1	94838512	94869676
1	94869697	94877128
1	94877131	94877133
1	94877155	95030292
1	95237571	95247169
1	95247633	95249722
1	95250104	95287186
1	95677878	95688788
1	95689189	95724994
1	95757207	95789508
1	95927148	95929163
1	96299760	96373825
1	96388791	96403050
1	96403502	96436294
1	96439911	96445687
1	96453456	96472761
1	96490000	96523818
1	96525198	96530807
1	96531660	96610433
1	96662531	96677880
1	96681818	96700229
1	96872509	96925197
1	96929966	96937856
1	96951415	96975340
1	96981628	96984627
1	97009062	97035935
1	97159598	97195531
1	97195661	97210962
1	97225450	97237768
1	97332599	97373330
1	97409108	97419187
1	97422086	97442151
1	97763861	97787848
1	97977942	97995886
1	98240445	98241336
1	98349157	98352339
1	98355011	98411745
1	98711761	98713753
1	98714797	98726221
1	99216134	99218716
1	99231119	99232882
1	99232913	99246273
1	99253652	99297502
1	99303504	99325741
1	99370950	99389133
1	99400325	99419618
1	99423018	99425274
1	99426182	99428914
1	99428974	99428975
1	99428998	99446292
1	99446875	99479587
1	100210482	100238006
1	100238372	100267298
1	101376894	101382552
1	101392962	101400151
1	101400947	101407308
1	101417320	101423029
1	101423031	101464746
1	102529663	102562720
1	103319708	103374132
1	105029723	105045893
1	106420208	106426893
1	106427355	106431273
1	106431275	106431439
1	106431441	106435820
1	106454611	106476653
1	106476674	106477788
1	106477907	106489693
1	106491118	106516523
1	106692506	106700639
1	107375698	107385171
1	108554687	108575280
1	108581169	108674058
1	108680684	108689609
1	108689611	108771986
1	108772040	108774460
1	108781500	108793804
1	108794406	108798076
1	109283515	109288203
1	109288524	109300122
1	109303774	109325556
1	109400353	109471332
1	109482021	109518167
1	109524169	109591277
1	109592115	109609273
1	109741678	109759206
1	109762506	109764817
1	109767745	109806071
1	109806845	109810012
1	109813022	109829525
1	109876233	109919633
1	109920410	109941476
1	109943214	109945469
1	109945471	110005885
1	110005888	110005897
1	110005968	110064931
1	110064933	110078332
1	110082876	110089615
1	110138353	110148780
1	110180478	110207954
1	110212854	110254622
1	110254624	110294216
1	110297254	110310153
1	110310155	110310155
1	110310158	110321365
1	110321402	110333509
1	110336272	110346114
1	110346826	110359461
1	110360234	110380059
1	110380074	110412217
1	110415520	110439652
1	110439654	110471108
1	110472319	110477151
1	110618389	110628755
1	110644163	110652530
1	110652776	110678455
1	110686464	110709237
1	110713734	110722302
1	110722467	110733366
1	110746493	110753051
1	110765300	110770455
1	110942586	110977486
1	110979507	110985093
1	110994017	111052341
1	111100988	111107468
1	111111402	111126226
1	111519591	111521151
1	111567288	111581043
1	111581064	111587414
1	111587416	111606347
1	111626864	111633277
1	111637519	111639401
1	111639427	111647960
1	111649735	111654311
1	111664862	111698942
1	111698986	111789119
1	111816961	111877706
1	111885826	111891043
1	111909404	111917074
1	112703642	112703695
1	114358496	114376707
1	116318798	116367774
1	116402531	116424903
1	116456387	116459340
1	116459852	116535022
1	116536500	116548646
1	116548682	116570013
1	116573538	116574408
1	116783890	116836063
1	116836065	116844704
1	117040991	117049371
1	117607433	117614641
1	117631601	117734900
1	117741269	117784726
1	117792464	117812478
1	118254182	118318890
1	118318892	118318930
1	118319061	118319354
1	118319356	118326000
1	118336034	118356329
1	118356331	118377334
1	118382841	118386830
1	118393907	118401468
1	118401528	118427405
1	118427407	118431000
1	118568103	118582297
1	118588299	118606269
1	118615304	118652981
1	121743637	125169943
1	125169948	143276000
1	143305832	143398727
1	143528239	143538618
1	144609985	144804397
1	144813094	144868520
1	144874086	144914152
1	145023144	145188054
1	145279145	145291966
1	145301155	145304717
1	145308915	145309031
1	145309690	145320002
1	145320726	145325718
1	145331125	145336868
1	145339287	145344908
1	145345410	145350939
1	145352044	145373091
1	145374224	145374401
1	145376377	145381010
1	145382978	145384244
1	145385494	145432118
1	145487539	145491391
1	145507589	145571320
1	145573984	145578681
1	145579381	145601945
1	149191573	149487045
1	149539464	149542919
1	149543556	149546352
1	149554358	149555006
1	149558023	149564903
1	149583906	149584404
1	149598754	149604658
1	150092562	150136654
1	150147483	150186846
1	150188379	150227788
1	150227809	150231571
1	150231573	150231619
1	150231621	150237774
1	151506634	151519288
1	151623427	151627592
1	151672234	151701724
1	151717425	151780071
1	151780541	151789172
1	151847849	151851012
1	151853674	151858938
1	151859338	151860319
1	153603668	153639656
1	153828623	153845609
1	153869019	153884803
1	153885807	153889246
1	153890011	153988234
1	153989497	153991360
1	153992954	154013253
1	154028291	154035831
1	154036750	154095719
1	154179942	154185110
1	154188914	154195235
1	154230346	154233509
1	154233937	154264093
1	154828772	154836848
1	154837975	154845876
1	156178791	156216709
1	156216866	156237634
1	156237957	156238273
1	156308438	156328045
1	156328047	156331943
1	156348238	156365319
1	156384576	156396368
1	156399267	156435888
1	156436907	156522132
1	156527309	156540941
1	156560240	156580461
1	157021431	157034224
1	157043680	157049062
1	157049493	157058950
1	157060543	157063588
1	157066633	157072166
1	157076825	157116931
1	157129267	157203083
1	157206644	157234231
1	157527882	157533582
1	157711186	157715667
1	157715669	157726120
1	157728451	157741972
1	157743983	157767313
1	157768103	157793394
1	157801764	157811637
1	157812837	157916436
1	157922438	157932783
1	157966865	157967563
1	157968004	158016336
1	158019361	158028748
1	158028750	158045924
1	158422227	158454332
1	158459839	158473706
1	158473971	158485379
1	158587050	158659314
1	158660180	158690273
1	159016779	159033185
1	159039187	159042541
1	159050042	159065252
1	159066112	159079849
1	159081302	159096294
1	159098512	159127385
1	159131805	159148560
1	159155788	159171310
1	159173911	159227448
1	159228464	159239788
1	159241278	159262904
1	159264101	159449996
1	159449998	159482968
1	159970211	159973637
1	159974493	159976775
1	159977145	159992674
1	160020139	160027533
1	160125836	160153990
1	160193848	160235186
1	160235835	160253050
1	160298031	160313893
1	160318825	160363951
1	160422365	160428549
1	160451871	160464671
1	160468336	160526333
1	160882383	160894888
1	160900347	160900958
1	160901719	160920825
1	160921080	160923073
1	160923402	160955664
1	161029400	161033585
1	161037049	161037535
1	161085719	161086937
1	161088737	161150854
1	161154103	161192047
1	161201731	161214899
1	161214904	161215296
1	161219249	161241700
1	161307812	161312593
1	162930574	162936508
1	162936628	162955862
1	163049408	163073181
1	163105189	163119028
1	163119078	163138896
1	163142272	163244128
1	163245513	163247454
1	163247475	163338258
1	163344642	163370622
1	165128581	165136821
1	165136823	165163771
1	165163773	165169944
1	165193956	165273087
1	165277768	165347793
1	165348164	165353307
1	165357456	165363478
1	165369480	165448288
1	165456300	165500609
1	165504860	165513884
1	165548587	165562681
1	165562713	165565793
1	165590142	165633286
1	165635755	165667049
1	165667181	165669822
1	165677033	165678148
1	165687882	165689411
1	165690359	165708005
1	165708381	165744949
1	165772410	165811182
1	165891577	165919738
1	165921603	165931189
1	165953470	165954919
1	165958971	165970356
1	165991147	166022193
1	166023029	166046610
1	166046663	166077852
1	166077937	166084427
1	166084429	166109775
1	166109910	166192466
1	166192468	166197457
1	166261414	166287593
1	166295007	166304120
1	166304274	166306762
1	166328615	166348576
1	166348991	166369729
1	166369731	166399218
1	166402153	166403396
1	166494003	166495224
1	166502093	166509963
1	166511020	166522641
1	166681749	166744157
1	166748342	166756284
1	166765435	166768870
1	166772368	166789304
1	166797814	166943986
1	166945406	166982631
1	167600494	167693871
1	167693926	167706470
1	167730614	167734698
1	167734700	167735811
1	167738309	167741294
1	167746446	167790927
1	168406736	168407752
1	168411274	168449884
1	168455886	168457059
1	168460450	168471391
1	168472335	168488703
1	168501052	168519164
1	168519166	168541626
1	168545379	168566995
1	168921183	168971592
1	168975775	169007203
1	169020336	169028868
1	169028922	169030870
1	169042584	169053144
1	169652031	169668499
1	169668713	169690752
1	169690961	169692157
1	169715360	169761215
1	169761742	169812864
1	169916046	169921400
1	170011811	170035128
1	170035130	170091549
1	170259155	170295668
1	170296273	170327497
1	170330895	170345939
1	170452823	170490252
1	170492435	170501542
1	170503198	170534142
1	170567829	170591107
1	170642703	170643323
1	170643325	170648511
1	170649439	170651709
1	170653292	170655922
1	170672250	170682283
1	170682381	170721202
1	170722146	170773091
1	170774950	170829463
1	170829465	170913138
1	170913357	170973677
1	170984660	170994892
1	170994930	170999096
1	171003833	171004738
1	171005959	171038803
1	171043621	171046944
1	171757822	171780524
1	171794410	171814258
1	171814993	171832541
